entry_time,exit_time,symbol,direction,entry_price,exit_price,shares,pnl,exit_reason
2026-01-02 13:45 EST,2026-01-02 13:50 EST,SPY,long,681.1301,680.1850,1,-0.95,SL
2026-01-05 14:05 EST,2026-01-05 14:25 EST,QQQ,long,618.6500,618.0800,1,-0.57,SL
2026-01-06 11:55 EST,2026-01-06 12:15 EST,QQQ,long,620.5300,621.1000,1,0.57,TP
2026-01-06 13:35 EST,2026-01-06 13:45 EST,QQQ,short,622.0100,622.7200,1,-0.71,SL
2026-01-07 13:20 EST,2026-01-07 14:15 EST,QQQ,short,626.7600,626.1200,1,0.64,TP
2026-01-08 11:45 EST,2026-01-08 11:50 EST,QQQ,long,619.6800,620.1400,1,0.46,TP
2026-01-08 12:10 EST,2026-01-08 12:20 EST,SPY,short,689.4800,689.9500,1,-0.47,SL
2026-01-08 12:30 EST,2026-01-08 13:15 EST,AAPL,short,256.7100,256.7050,3,0.01,TP
2026-01-08 14:00 EST,2026-01-08 14:15 EST,AAPL,short,256.9200,256.6900,3,0.69,TP
2026-01-09 13:10 EST,2026-01-09 13:40 EST,SPY,short,693.5000,694.7100,1,-1.21,SL
2026-01-12 11:45 EST,2026-01-12 11:55 EST,AAPL,short,259.7500,260.9300,3,-3.54,SL
2026-01-12 12:40 EST,2026-01-12 13:05 EST,SPY,short,694.1721,694.9300,1,-0.76,SL
2026-01-12 13:50 EST,2026-01-12 14:30 EST,AAPL,short,260.5200,260.8100,3,-0.87,EOD
2026-01-13 13:00 EST,2026-01-13 13:10 EST,AAPL,short,260.5000,260.3000,3,0.60,TP
2026-01-13 13:40 EST,2026-01-13 14:05 EST,SPY,long,693.5700,692.4700,1,-1.10,SL
2026-01-14 12:50 EST,2026-01-14 13:55 EST,SPY,long,687.1700,687.7900,1,0.62,TP
2026-01-15 12:20 EST,2026-01-15 12:30 EST,QQQ,short,626.2000,625.6033,1,0.60,TP
2026-01-15 13:10 EST,2026-01-15 13:25 EST,QQQ,long,625.9000,625.9000,1,0.00,TP
2026-01-15 13:35 EST,2026-01-15 14:05 EST,AAPL,long,259.5600,258.7500,3,-2.43,SL
2026-01-16 12:05 EST,2026-01-16 12:50 EST,QQQ,short,621.6600,620.9700,1,0.69,TP
2026-01-16 14:00 EST,2026-01-16 14:05 EST,SPY,short,692.6300,693.4200,1,-0.79,SL
2026-01-21 12:55 EST,2026-01-21 14:30 EST,AAPL,long,246.3300,247.1300,4,3.20,TP
2026-01-22 11:45 EST,2026-01-22 11:50 EST,AAPL,long,249.7000,249.7650,4,0.26,TP
2026-01-23 12:00 EST,2026-01-23 12:45 EST,QQQ,short,624.0500,622.6400,1,1.41,TP
2026-01-23 13:30 EST,2026-01-23 14:05 EST,SPY,long,688.9400,689.4900,1,0.55,TP
2026-01-26 12:15 EST,2026-01-26 12:30 EST,AAPL,short,254.2900,254.4700,3,-0.54,TP
2026-01-27 14:10 EST,2026-01-27 14:30 EST,QQQ,short,631.1850,631.3900,1,-0.21,EOD
2026-01-28 13:25 EST,2026-01-28 13:55 EST,AAPL,long,255.2900,255.6800,3,1.17,TP
2026-01-30 12:30 EST,2026-01-30 13:30 EST,AAPL,long,255.1600,256.0700,3,2.73,TP
2026-02-02 11:45 EST,2026-02-02 11:50 EST,QQQ,short,626.5400,626.2800,1,0.26,TP
2026-02-05 12:30 EST,2026-02-05 14:00 EST,AAPL,long,274.7500,274.9900,3,0.72,TP
2026-02-06 14:20 EST,2026-02-06 14:30 EST,QQQ,short,607.8200,608.3200,1,-0.50,EOD
2026-02-10 12:20 EST,2026-02-10 12:45 EST,QQQ,long,615.4600,615.3100,1,-0.15,TP
2026-02-10 12:55 EST,2026-02-10 13:00 EST,AAPL,long,273.9000,274.1050,3,0.62,TP
2026-02-11 13:05 EST,2026-02-11 14:30 EST,AAPL,short,279.2700,278.9700,3,0.90,EOD
2026-02-12 13:15 EST,2026-02-12 14:30 EST,QQQ,long,602.8500,603.7900,1,0.94,EOD
2026-02-13 14:00 EST,2026-02-13 14:30 EST,QQQ,short,605.1600,605.1400,1,0.02,EOD
2026-02-17 11:50 EST,2026-02-17 11:55 EST,AAPL,short,260.2700,261.0466,3,-2.33,SL
2026-02-17 12:15 EST,2026-02-17 12:55 EST,QQQ,short,599.4200,597.5000,1,1.92,TP
2026-02-18 11:50 EST,2026-02-18 11:55 EST,SPY,short,688.0900,687.7350,1,0.36,TP
2026-02-18 12:00 EST,2026-02-18 12:35 EST,AAPL,short,265.2000,265.1500,3,0.15,TP
2026-02-19 11:45 EST,2026-02-19 11:50 EST,AAPL,short,263.3400,263.1800,3,0.48,TP
2026-02-19 12:25 EST,2026-02-19 12:50 EST,QQQ,long,604.0700,601.9200,1,-2.15,SL
2026-02-20 12:10 EST,2026-02-20 12:15 EST,SPY,short,687.1100,686.1100,1,1.00,TP
2026-02-20 12:25 EST,2026-02-20 12:35 EST,AAPL,short,261.6200,262.0950,3,-1.43,TP
2026-02-20 12:45 EST,2026-02-20 12:55 EST,QQQ,long,606.1300,607.6400,1,1.51,TP
2026-02-20 14:20 EST,2026-02-20 14:30 EST,QQQ,short,608.4400,608.4600,1,-0.02,EOD
2026-02-23 13:00 EST,2026-02-23 13:15 EST,QQQ,long,600.8700,601.8500,1,0.98,TP
2026-02-24 13:30 EST,2026-02-24 14:30 EST,SPY,short,687.0400,686.8712,1,0.17,EOD
2026-02-26 13:15 EST,2026-02-26 13:50 EST,AAPL,long,271.4300,271.8600,3,1.29,TP
2026-02-26 14:00 EST,2026-02-26 14:05 EST,SPY,long,687.4100,687.8800,1,0.47,TP
2026-02-27 11:45 EST,2026-02-27 11:50 EST,SPY,short,684.7400,684.6300,1,0.11,TP
2026-02-27 12:20 EST,2026-02-27 12:25 EST,QQQ,short,606.0550,605.9800,1,0.07,TP
2026-03-04 12:20 EST,2026-03-04 14:20 EST,SPY,short,685.9200,686.7900,1,-0.87,TP
2026-03-04 14:30 EST,2026-03-04 14:30 EST,AAPL,short,263.3400,263.3400,3,0.00,EOD
2026-03-05 13:15 EST,2026-03-05 13:50 EST,AAPL,long,259.3300,258.3750,3,-2.86,SL
2026-03-05 14:20 EST,2026-03-05 14:30 EST,QQQ,long,604.3500,603.1300,1,-1.22,EOD
2026-03-06 12:15 EST,2026-03-06 12:30 EST,QQQ,short,603.9300,603.4000,1,0.53,TP
2026-03-06 14:25 EST,2026-03-06 14:30 EST,SPY,short,674.2900,675.0500,1,-0.76,EOD
2026-03-09 14:15 EDT,2026-03-09 14:20 EDT,AAPL,long,256.8500,257.0950,3,0.74,TP
2026-03-11 12:35 EDT,2026-03-11 13:00 EDT,SPY,long,675.8000,676.2400,1,0.44,TP
2026-03-12 13:15 EDT,2026-03-12 13:20 EDT,QQQ,short,599.9100,599.3700,1,0.54,TP
2026-03-12 14:10 EDT,2026-03-12 14:30 EDT,SPY,long,668.6900,667.8450,1,-0.85,EOD
2026-03-13 12:55 EDT,2026-03-13 13:50 EDT,SPY,long,664.8300,662.4600,1,-2.37,SL
2026-03-16 11:45 EDT,2026-03-16 12:00 EDT,QQQ,short,601.5000,600.4600,1,1.04,TP
2026-03-17 11:50 EDT,2026-03-17 11:55 EDT,AAPL,long,254.3000,254.5200,3,0.66,TP
2026-03-18 13:40 EDT,2026-03-18 14:00 EDT,QQQ,long,599.9300,600.2300,1,0.30,TP
2026-03-19 13:50 EDT,2026-03-19 13:55 EDT,QQQ,long,589.6300,590.6600,1,1.03,TP
2026-03-20 12:35 EDT,2026-03-20 12:40 EDT,QQQ,short,586.0700,585.8900,1,0.18,TP
2026-03-20 12:45 EDT,2026-03-20 12:50 EDT,SPY,short,652.5000,652.4100,1,0.09,TP
2026-03-20 13:05 EDT,2026-03-20 13:20 EDT,QQQ,long,586.2000,585.2300,1,-0.97,SL
2026-03-20 13:30 EDT,2026-03-20 13:35 EDT,AAPL,short,248.2900,247.8800,4,1.64,TP
2026-03-23 13:40 EDT,2026-03-23 14:30 EDT,AAPL,long,251.5600,251.8050,3,0.74,EOD
2026-03-24 12:05 EDT,2026-03-24 12:40 EDT,SPY,short,654.6900,654.2000,1,0.49,TP
2026-03-24 13:30 EDT,2026-03-24 14:00 EDT,SPY,long,653.4000,654.3000,1,0.90,TP
2026-03-26 11:55 EDT,2026-03-26 12:25 EDT,QQQ,long,581.4900,579.9600,1,-1.53,SL
2026-03-27 12:00 EDT,2026-03-27 12:30 EDT,AAPL,long,252.7300,251.7700,3,-2.88,SL
2026-03-27 12:35 EDT,2026-03-27 12:40 EDT,QQQ,short,566.5600,565.9750,1,0.58,TP
2026-03-30 11:50 EDT,2026-03-30 12:30 EDT,AAPL,long,246.9900,246.0100,4,-3.92,SL
2026-03-31 12:35 EDT,2026-03-31 12:40 EDT,QQQ,short,568.2300,571.1900,1,-2.96,SL
2026-04-01 12:20 EDT,2026-04-01 12:40 EDT,AAPL,short,254.3600,254.7450,3,-1.15,SL
2026-04-01 13:55 EDT,2026-04-01 14:05 EDT,SPY,short,657.5500,655.9500,1,1.60,TP
2026-04-01 14:15 EDT,2026-04-01 14:25 EDT,AAPL,short,254.7800,254.2300,3,1.65,TP
2026-04-02 11:50 EDT,2026-04-02 13:50 EDT,AAPL,short,254.6850,254.4450,3,0.72,TP
2026-04-06 11:50 EDT,2026-04-06 11:55 EDT,QQQ,long,587.0900,587.5900,1,0.50,TP
2026-04-06 12:40 EDT,2026-04-06 13:05 EDT,AAPL,long,259.2699,258.5600,3,-2.13,SL
2026-04-10 14:25 EDT,2026-04-10 14:30 EDT,QQQ,long,610.7883,610.4450,1,-0.34,EOD
2026-04-13 14:30 EDT,2026-04-13 14:30 EDT,QQQ,short,613.8800,614.1700,1,-0.29,EOD
2026-04-15 12:00 EDT,2026-04-15 12:25 EDT,SPY,short,697.0100,697.7600,1,-0.75,SL
2026-04-15 13:45 EDT,2026-04-15 14:15 EDT,QQQ,short,632.9400,634.3300,1,-1.39,SL
2026-04-20 12:00 EDT,2026-04-20 12:35 EDT,AAPL,long,272.7700,273.1100,3,1.02,TP
2026-04-20 13:20 EDT,2026-04-20 13:55 EDT,AAPL,long,272.5600,272.9200,3,1.08,TP
2026-04-21 13:35 EDT,2026-04-21 14:30 EDT,AAPL,long,266.3400,266.6900,3,1.05,EOD
2026-04-22 12:10 EDT,2026-04-22 12:20 EDT,SPY,long,709.9700,709.4300,1,-0.54,SL
2026-04-22 12:30 EDT,2026-04-22 13:25 EDT,QQQ,short,652.4100,653.9500,1,-1.54,SL
2026-04-22 13:55 EDT,2026-04-22 14:20 EDT,SPY,short,710.1300,709.6400,1,0.49,TP
2026-04-22 14:30 EDT,2026-04-22 14:30 EDT,AAPL,short,272.7100,272.5800,3,0.39,EOD
2026-04-23 12:30 EDT,2026-04-23 12:45 EDT,AAPL,long,273.6000,273.0600,3,-1.62,SL
2026-04-24 14:25 EDT,2026-04-24 14:30 EDT,QQQ,short,662.9400,663.2400,1,-0.30,EOD
2026-04-27 11:45 EDT,2026-04-27 12:00 EDT,AAPL,long,267.6400,266.7950,3,-2.53,SL
2026-04-28 12:00 EDT,2026-04-28 12:25 EDT,SPY,long,709.9800,710.4900,1,0.51,TP
2026-04-28 13:30 EDT,2026-04-28 13:35 EDT,SPY,long,710.1200,710.4600,1,0.34,TP
2026-04-28 13:45 EDT,2026-04-28 14:20 EDT,AAPL,long,270.0700,270.6300,3,1.68,TP
2026-04-29 13:30 EDT,2026-04-29 13:50 EDT,SPY,long,709.9200,710.4600,1,0.54,TP
2026-04-30 13:00 EDT,2026-04-30 13:05 EDT,AAPL,short,271.9600,271.7600,3,0.60,TP
